,datetime,close,open,high,low,KL,% change
153,2020-10-12,925.83,930.78,933.13,923.28,457230.0,0.2
154,2020-10-09,924.0,919.48,924.0,917.7,388130.0,0.56
155,2020-10-08,918.84,922.08,922.08,913.89,470300.0,-0.1
156,2020-10-07,919.72,913.62,923.57,912.69,523960.00000000006,0.44
157,2020-10-06,915.67,918.11,918.93,912.77,496130.0,0.11
158,2020-10-05,914.68,913.77,915.55,910.96,456100.0,0.52
159,2020-10-02,909.91,914.09,916.67,897.72,527160.0,-0.46
160,2020-10-01,914.09,910.13,914.09,909.13,352450.0,0.98
161,2020-09-30,905.21,904.34,907.0,900.44,340690.0,0.14
162,2020-09-29,903.98,916.63,917.49,903.98,465360.0,-0.93
163,2020-09-28,912.5,911.2,913.6,910.04,420240.0,0.47
164,2020-09-25,908.27,910.78,911.3,905.56,361230.0,-0.03
165,2020-09-24,908.58,910.53,914.51,907.32,398460.0,-0.43
166,2020-09-23,912.5,908.97,913.52,908.97,392510.0,0.7
167,2020-09-22,906.19,905.9,909.69,902.47,401410.0,-0.19
168,2020-09-21,907.94,904.5,909.78,904.5,403440.0,0.78
169,2020-09-18,900.95,896.08,902.11,895.82,361840.0,0.77
170,2020-09-17,894.04,897.47,899.41,890.93,395460.0,-0.38
171,2020-09-16,897.47,897.43,897.58,894.63,290430.0,0.14
172,2020-09-15,896.26,896.61,898.74,894.66,381800.0,0.19
173,2020-09-14,894.57,891.89,895.31,891.89,364430.0,0.63
174,2020-09-11,888.97,888.82,890.98,884.67,309910.0,0.02
175,2020-09-10,888.82,895.29,896.78,888.82,387240.0,-0.06
176,2020-09-09,889.32,883.68,892.4,881.57,318440.0,-0.09
177,2020-09-08,890.14,891.61,894.58,884.88,294020.0,0.21
178,2020-09-07,888.25,903.85,905.8,888.25,434060.0,-1.47
179,2020-09-04,901.54,896.02,903.11,893.86,346440.0,-0.27
180,2020-09-03,903.97,898.25,904.32,896.26,370490.0,1.37
181,2020-09-01,891.73,882.4,892.51,880.79,317000.0,1.1400000000000001
182,2020-08-31,881.65,882.13,888.44,879.26,352650.0,0.3
183,2020-08-28,878.98,878.79,885.86,877.7,398320.0,0.49
184,2020-08-27,874.71,872.38,875.71,871.93,325720.0,0.14
185,2020-08-26,873.47,873.62,876.97,871.78,352380.0,-0.07
186,2020-08-25,874.12,870.92,877.57,870.92,399070.0,0.63
187,2020-08-24,868.68,860.35,868.68,860.35,381520.0,1.63
188,2020-08-21,854.78,849.99,856.45,849.69,286820.0,0.77
189,2020-08-20,848.21,851.21,856.99,847.44,285690.0,-0.35
190,2020-08-19,851.21,847.19,853.15,846.22,240150.0,0.56
191,2020-08-18,846.43,850.15,851.06,845.0,227510.0,-0.44
192,2020-08-17,850.15,848.08,852.05,841.62,237510.0,-0.07
